,plus,mcmullen,state,locality,name,type,founding_date,em,ml,ce,de,sz,ld,vs,period,location,lon,lat
5581,3567,4455,NY,Cooperstown,YMCA,YMCA,NA,1875,1875,NA,1875,1200,1875,1200,NA,Cooperstown NY,-74.924321,42.7006303
5582,505,99045,NY,Cooperstown,Young Men's Association and Reading Room,YMA,NA,1872,1872,NA,NA,0,NA,0,NA,Cooperstown NY,-74.924321,42.7006303
5583,1287,95028,NY,Cooperstown,Franklin Library,Socl,NA,NA,NA,NA,NA,0,NA,0,NA,Cooperstown NY,-74.924321,42.7006303
5584,3568,4457,NY,Corning,YMCA,YMCA,NA,1875,1875,NA,1875,400,1875,400,NA,Corning NY,-77.0546903,42.1428521
5585,1288,4456,NY,Corning,Corning Library,Socl,1873,NA,1884,NA,1875,3250,1875,3250,NA,Corning NY,-77.0546903,42.1428521
5586,1289,4458,NY,Cornwall,Cornwall Circulating Library,Socl,1869,NA,1884,NA,1875,2000,1875,2000,NA,Cornwall NY,-74.0353681,41.4343383
5587,4597,4459,NY,Cortlandville,Cortland County Agricultural Society,Agri socl,1838,1867,1867,NA,1867,100,1867,100,Antebellum,Cortlandville NY,-76.1088001,42.5776902
5588,1290,4460,NY,Cuba,Circulating Library,Socl,1872,NA,1884,NA,1875,600,1875,600,NA,Cuba NY,-78.2752927,42.2175668
5589,6766,4461,NY,Dannemora,Clinton Prison,Prison,1845,NA,1875,NA,1875,3000,1875,3000,Antebellum,Dannemora NY,-73.7237528,44.7214301
5590,1291,4462,NY,Dunkink,Library,Socl,1838,NA,1858,NA,NA,0,NA,0,Antebellum,Dunkink NY,-79.3339324,42.4795019
5591,1292,4463,NY,Dunkirk,Public Library,Socl,1872,NA,1875,NA,1875,1700,1875,1700,NA,Dunkirk NY,-79.3339324,42.4795019
5592,3890,4464,NY,Dunkirk,St. Mary's Temperance Society,Rel socy,NA,1875,1875,NA,1875,300,1875,300,NA,Dunkirk NY,-79.3339324,42.4795019
5593,1294,4466,NY,East Hampton,Philogrammatican Library,Socl,1753,NA,1784,NA,NA,0,NA,0,Colonial,East Hampton NY,-72.1848009,40.9634335
5594,1293,4465,NY,East Hampton,Library Co.,Socl,1805,NA,1858,NA,1858,581,1858,581,Early National,East Hampton NY,-72.1848009,40.9634335
5595,4598,4467,NY,East Maine,Farmers' Club of East Maine,Agri socl,1858,1867,1867,NA,1867,80,1867,80,Antebellum,East Maine NY,-75.9929778,42.1920192
5596,6920,4468,NY,East New York,St. Malachy's Home,Asylum,1870,NA,1884,NA,NA,0,NA,0,NA,East New York NY,-73.8830701,40.6568312
5597,4585,4305,NY,Elizabethtown?,Essex Co. Agricultural Society,Agri socl,NA,1859,1859,NA,NA,0,NA,0,NA,Elizabethtown? NY,-73.5904478,44.2163337
5598,7861,4469,NY,Elmira,Chemung County Law Library,Co law,1836,NA,1875,NA,1875,871,1875,871,Antebellum,Elmira NY,-76.8077338,42.0897965
5599,2659,4470,NY,Elmira,Elmira Farmer's Club,Agri state,1870,NA,1884,NA,1875,1800,1875,1800,NA,Elmira NY,-76.8077338,42.0897965
5600,3569,4473,NY,Elmira,YMCA,YMCA,1858,NA,1884,NA,1875,5200,1875,5200,Antebellum,Elmira NY,-76.8077338,42.0897965
5601,3493,4472,NY,Elmira,German Library Assoc.,Socl,1859,NA,1884,NA,1875,1367,1875,1367,Antebellum,Elmira NY,-76.8077338,42.0897965
5602,2786,4470,NY,Elmira,Elmira Farmers' Club,Agri socl,1870,NA,1884,NA,1875,1800,1875,1800,NA,Elmira NY,-76.8077338,42.0897965
5603,5996,4471,NY,Elmira,Elmira Female College,Coll,1855,NA,1875,NA,1870,2500,1875,1200,Antebellum,Elmira NY,-76.8077338,42.0897965
5604,4586,4306,NY,Elmira?,Chemung Co. Agricultural Society,Agri socl,NA,1859,1859,NA,NA,0,NA,0,NA,Elmira? NY,-76.8077338,42.0897965
5605,4599,4474,NY,Farmingdale,Farmingdale Farmers' Club,Agri socl,1864,1867,1867,NA,1867,20,1867,20,NA,Farmingdale NY,-73.4454009,40.7325997
5606,1295,4475,NY,Flushing,Library Assoc.,Socl,1858,NA,1875,NA,1875,4000,1875,4000,Antebellum,Flushing NY,-73.833079,40.7674987
5607,6890,4477,NY,Flushing,Sanford Hall Asylum,Asylum,1849,NA,1884,NA,NA,0,NA,0,Antebellum,Flushing NY,-73.833079,40.7674987
5608,5997,4476,NY,Flushing,St. Paul's College,Coll,NA,1850,1858,NA,1850,2800,1858,2800,NA,Flushing NY,-73.833079,40.7674987
5609,7862,4478,NY,Fonda,Montgomery County Law Library,Co law,1836,NA,1875,NA,1875,305,1875,305,Antebellum,Fonda NY,-74.3765241,42.9545179
5610,1296,4479,NY,Fordham,Free Library,Socl,NA,1858,1859,NA,NA,0,NA,0,NA,Fordham NY,-73.89058,40.8615
5611,5998,4480,NY,Fordham,St. John's College Library,Coll,1840,NA,1875,NA,1850,5500,1875,15000,Antebellum,Fordham NY,-73.89058,40.8615
5612,5999,4481,NY,Fordham,St. Joseph's Seminary,Theo coll,1840,NA,1858,NA,1850,4000,1850,4000,Antebellum,Fordham NY,-73.89058,40.8615
5613,5459,95110,NY,Fordham,St. John's College,Coll socy,NA,1871,1871,NA,NA,0,NA,0,NA,Fordham NY,-73.89058,40.8615
5614,4600,4484,NY,Fredonia,Farmers' and Gardeners' Club of Pomfret,Agri socl,1856,1867,1867,NA,1867,43,1867,43,Antebellum,Fredonia NY,-79.3317105,42.4400576
5615,3858,4485,NY,Genesee,Athenaeum Lib,Athen,1843,NA,NA,1869,1858,4318,1858,4318,Antebellum,Genesee NY,-78.1564432,42.9837843
5616,1297,12566,NY,Geneseo,Geneseo Library,Socl,NA,1821,1821,NA,NA,0,NA,0,NA,Geneseo NY,-77.816947,42.795896
5617,8031,4487,NY,Geneseo Village,Wadsworth Library,Public,1869,NA,1884,NA,1875,7022,1875,7022,NA,Geneseo Village NY,-77.816947,42.795896
5618,3379,12567,NY,Geneva,Geneva Lyceum,Lyceum,NA,1835,1835,NA,NA,0,NA,0,NA,Geneva NY,-76.985557,42.8679836
5619,1298,4494,NY,Geneva,,Socl,1798,NA,1798,NA,NA,0,NA,0,Early National,Geneva NY,-76.985557,42.8679836
5620,6000,4488,NY,Geneva,Geneva College / Hobart College,Coll,1824,NA,1884,NA,1845,3400,1875,13000,Early National,Geneva NY,-76.985557,42.8679836
5621,7286,95165,NY,Geneva,Trinity Church Parish Library,Church,NA,1837,1837,NA,NA,0,NA,0,NA,Geneva NY,-76.985557,42.8679836
5622,6001,4492,NY,Geneva,Geneva Medical College,Med coll,1835,NA,1870,NA,1850,600,1858,600,Antebellum,Geneva NY,-76.985557,42.8679836
5623,5479,4489,NY,Geneva,Geneva College - Hermaean Society,Coll socy,1845,NA,1858,NA,1850,3669,1858,4563,Antebellum,Geneva NY,-76.985557,42.8679836
5624,5478,4490,NY,Geneva,Hobart College - Alpha Phi Delta Society,Coll socy,1835,NA,NA,1845,1835,933,1835,933,Antebellum,Geneva NY,-76.985557,42.8679836
5625,5477,4491,NY,Geneva,Hobart College - Englossian Society,Coll socy,1835,NA,1845,NA,1835,1098,1835,1098,Antebellum,Geneva NY,-76.985557,42.8679836
5626,5476,4493,NY,Geneva,Hobart Free College - Philopenthian Society,Coll socy,1855,NA,1858,NA,1858,766,1858,766,Antebellum,Geneva NY,-76.985557,42.8679836
5627,1299,4495,NY,Glens Falls,Library Assoc.,Socl,1841,NA,1884,NA,NA,0,NA,0,Antebellum,Glens Falls NY,-73.6440058,43.3095164
5628,3570,4497,NY,Goshen,YMCA,YMCA,1866,NA,1884,NA,1875,900,1875,900,NA,Goshen NY,-74.3243191,41.4020382
5629,1300,4496,NY,Goshen,Goshen Library Assoc.,Socl,NA,1859,1859,NA,NA,0,NA,0,NA,Goshen NY,-74.3243191,41.4020382
5630,7774,12563,NY,Governors Island,Fort Columbus,Garr,NA,1875,1875,NA,NA,0,NA,0,NA,Governors Island NY,-74.016792,40.6894501
5631,5093,12568,NY,Greenwich,E.B. Gould's Circulating Library,Comm,NA,1810,1810,NA,NA,0,NA,0,NA,Greenwich NY,-73.4992824,43.0901395
5632,5460,4503,NY,Hamilton,Madison University - Society for Inquiry,Coll socy,1824,NA,1875,NA,1875,1000,1875,1000,Early National,Hamilton NY,-75.5446238,42.8270136
5633,5475,4499,NY,Hamilton,Madison University - Adelphian Society,Coll socy,1840,NA,1875,NA,1857,800,1875,1000,Antebellum,Hamilton NY,-75.5446238,42.8270136
5634,5461,4502,NY,Hamilton,Madison University - Missionary Society,Coll socy,NA,1857,1857,NA,1857,800,1857,800,NA,Hamilton NY,-75.5446238,42.8270136
5635,5474,4500,NY,Hamilton,Madison University - Aeonian Society,Coll socy,NA,1857,1857,NA,1857,900,1857,900,NA,Hamilton NY,-75.5446238,42.8270136
5636,6002,4498,NY,Hamilton,Madison University,Coll,1820,NA,1884,NA,1834,2250,1875,10000,Early National,Hamilton NY,-75.5446238,42.8270136
5637,5473,4501,NY,Hamilton,Madison University - Athenaeum Society,Coll socy,NA,1858,1858,NA,1858,700,1858,700,NA,Hamilton NY,-75.5446238,42.8270136
5638,6003,4504,NY,Hamilton,Madison University,Theo coll,1820,NA,1870,NA,1830,1260,1870,9000,Early National,Hamilton NY,-75.5446238,42.8270136
5639,1319,4607,NY,Harlem,Harlem Library Assoc.,Socl,1826,NA,1884,NA,1875,8000,1875,8000,Early National,Harlem NY,-73.9464769,40.8115504
5640,6004,4505,NY,Hartwick,Hartwick Theological,Theo coll,1816,NA,1857,NA,1830,900,1857,1500,Early National,Hartwick NY,-75.049126,42.6597113
5641,5462,95111,NY,Hartwick,Hartwick Seminary - Philophronean Society,Coll socy,NA,NA,NA,NA,NA,0,NA,0,NA,Hartwick NY,-75.049126,42.6597113
5642,1301,4506,NY,Havana,Havana Library,Socl,1873,NA,1884,NA,1875,450,1875,450,NA,Havana NY,47.5205362,-18.8859802
5643,1302,4507,NY,Henrietta,Library Co. of Henrietta,Socl,1824,NA,1824,NA,NA,0,NA,0,Early National,Henrietta NY,-77.6128039,43.0592452
5644,7863,4508,NY,Herkeimer,Herkeimer County Law Library,Co law,1804,NA,1875,NA,1875,1573,1875,1573,Early National,Herkeimer NY,-74.9859889,43.0256259
5645,4601,4509,NY,Hess Road,Hess Road Farmers' Club,Agri socl,1864,1867,1867,NA,1867,180,1867,180,NA,Hess Road NY,-78.6489422,43.3065765
5646,4602,4510,NY,Hicksville,Farmers and Mechanics Club,Agri socl,1865,1867,1867,NA,1867,50,1867,50,NA,Hicksville NY,-73.5251253,40.7684331
5647,7287,42071,NY,Homestead,Parochial Library,Church,NA,NA,NA,NA,NA,0,NA,0,NA,Homestead NY,-80.3917452,25.5124334
5648,1303,4512,NY,Hornellsville,Hornell Library,Socl,1868,NA,1884,NA,1875,4980,1875,4980,NA,Hornellsville NY,-77.7108686,42.3284854
5649,3571,4514,NY,Hudson,,YMCA,1866,NA,1884,NA,NA,0,NA,0,NA,Hudson NY,-73.790959,42.2528649
5650,1306,4513,NY,Hudson,Franklin Library Assoc.,Socl,1837,NA,1884,NA,1850,1058,1875,4200,Antebellum,Hudson NY,-73.790959,42.2528649
5651,1304,12569,NY,Hudson,Clinton Library,Socl,1831,NA,1831,NA,NA,0,NA,0,Antebellum,Hudson NY,-73.790959,42.2528649
5652,1305,42072,NY,Hudson,"""Public Library""",Socl,1786,NA,1786,NA,NA,0,NA,0,Early National,Hudson NY,-73.790959,42.2528649
5653,6874,30917,NY,Hudson,A lunatic hospital owned by Dr. S White,Asylum,NA,1844,1844,NA,NA,0,NA,0,NA,Hudson NY,-73.790959,42.2528649
5654,1307,4515,NY,Huntington,Huntington Library Society,Socl,1759,NA,1762,NA,NA,0,NA,0,Colonial,Huntington NY,-73.425676,40.8681539
5655,1308,4516,NY,Huntington,Public Library,Socl,1875,NA,1884,NA,1875,1000,1875,1000,NA,Huntington NY,-73.425676,40.8681539
5656,3899,4517,NY,Ilion,Free Library of the Liberal Xian Society,Rel socy,1870,NA,1875,NA,1875,1330,1875,1330,NA,Ilion NY,-75.0354347,43.0150703
5657,8033,4520,NY,Ithaca,Cornell Library,Public,1866,NA,1884,NA,1875,10000,1875,10000,NA,Ithaca NY,-76.5018807,42.4439614
5658,5094,12570,NY,Ithaca,Mack and Andrews' Circulating Library and Reading Room,Comm,NA,1825,1826,NA,NA,0,NA,0,NA,Ithaca NY,-76.5018807,42.4439614
5659,6005,4518,NY,Ithaca,Cornell University,Coll,1868,NA,1884,NA,1870,37000,1875,39000,NA,Ithaca NY,-76.5018807,42.4439614
5660,5472,4519,NY,Ithaca,Cornell College - Adelphian Society,Coll socy,1858,NA,1871,NA,1871,1100,1871,1100,Antebellum,Ithaca NY,-76.5018807,42.4439614
5661,4603,4521,NY,Ithaca,Ithaca Farmers' Club,Agri socl,1848,1867,1867,NA,1867,1000,1867,1000,Antebellum,Ithaca NY,-76.5018807,42.4439614
5662,7288,42073,NY,Jamaica,Parochial Library,Church,1702,NA,1702,NA,NA,0,NA,0,Colonial,Jamaica NY,-73.7889689,40.702677
5663,3572,4523,NY,Jamestown,YMCA,YMCA,1875,NA,1884,NA,NA,0,NA,0,NA,Jamestown NY,-79.2353259,42.0970023
5664,1309,4522,NY,Jamestown,City Circulating Library,Socl,1874,NA,1875,NA,1875,428,1875,428,NA,Jamestown NY,-79.2353259,42.0970023
5665,7608,4524,NY,Kingston,Supreme Court - 3rd Judicial District,Law state,1874,NA,1884,NA,1875,1442,1875,1442,NA,Kingston NY,-73.9973608,41.9270367
5666,4604,4528,NY,Le Roy,Le Roy Horticultural Society,Agri socl,1863,NA,1867,NA,1867,25,1867,25,NA,Le Roy NY,-77.9841776,42.9783944
5667,5471,4526,NY,Le Roy,Ingham University - Altonia and Concordia Societies,Coll socy,NA,1858,1875,NA,1858,500,1875,600,NA,Le Roy NY,-77.9841776,42.9783944
5668,2824,4527,NY,LeRoy,Ladies' Library Assoc.,Ladies,1874,NA,1884,NA,NA,0,NA,0,NA,LeRoy NY,-77.9841776,42.9783944
5669,6006,4525,NY,LeRoy,Ingham University,Coll,1835,NA,1884,NA,1870,2000,1875,4000,Antebellum,LeRoy NY,-77.9841776,42.9783944
5670,4266,4622,NY,Liederkranz,German Liederkranz of the City of NY,Music socy,1864,NA,1884,NA,1875,1000,1875,1000,NA,Liederkranz NY,-74.0059413,40.7127837
5671,6007,4529,NY,Lina,Genesee College,Coll,1850,NA,1870,NA,1857,3500,1870,5000,Antebellum,Lina NY,-75.6319479,44.6002122
5672,4605,4530,NY,Little Falls,Farmers' Club of Little Falls,Agri socl,1857,1859,1867,NA,1859,60,1867,200,Antebellum,Little Falls NY,-74.8595957,43.0434039
5673,7864,4532,NY,Little Valley,Cattaraugus County Law Library,Co law,1870,NA,1875,NA,1875,400,1875,400,NA,Little Valley NY,-78.8055896,42.2525629
5674,4606,4531,NY,Little Valley,Cattaraugus County Agricultural Society,Agri socl,1841,1867,1867,NA,1867,40,1867,40,Antebellum,Little Valley NY,-78.8055896,42.2525629
5675,1310,95029,NY,Louisville,Butternuts Library,Socl,1815,NA,1837,NA,NA,0,NA,0,Early National,Louisville NY,-75.0157628,44.8975496
5676,7865,4533,NY,Lowville,Lewis County Law Library,Co law,1820,NA,1875,NA,1875,600,1875,600,Early National,Lowville NY,-75.4918505,43.786736
5677,6767,4625,NY,Ludlow,Street Jail,Prison,1875,NA,1875,NA,1875,1500,1875,1500,NA,Ludlow NY,-73.9036487,40.9188967
5678,4607,4534,NY,Lyons,Wayne County Agricultural Society,Agri socl,1856,1867,1867,NA,1867,100,1867,100,Antebellum,Lyons NY,-76.9902456,43.0642305
5679,4589,4339,NY,Maine,Allen Settlement Farmers' Club,Agri socl,1862,1867,1867,NA,1867,75,1867,75,NA,Maine NY,-76.0610361,42.1925746
5680,6009,4629,NY,Manhattan,Manhattan College,Coll,1863,NA,1875,NA,1870,6000,1875,13000,NA,Manhattan NY,-73.9712488,40.7830603
5681,1311,4537,NY,Matteawan,Howland Circulating Library,Socl,1872,NA,1884,NA,1875,3000,1875,3000,NA,Matteawan NY,-73.9527372,41.5194397
5682,6008,4535,NY,McGranville,N.Y. Central College,Coll,1849,NA,1856,NA,1856,600,1856,600,Antebellum,McGranville NY,-73.259553,43.4078495
5683,1312,4538,NY,Mendon,Library Assoc. Of Mendon,Socl,1832,NA,1832,NA,NA,0,NA,0,Antebellum,Mendon NY,-77.5048696,42.9976979
5684,3386,4539,NY,Middletown,Middletown Lyceum,Lyceum,1841,NA,1875,NA,1875,1502,1875,1502,Antebellum,Middletown NY,-74.4229341,41.4459271
5685,7289,95166,NY,Millbrook,Millbrook Reformed Church,Church,NA,1874,1874,NA,NA,0,NA,0,NA,Millbrook NY,-73.6940175,41.7850937
5686,1313,4540,NY,Mineola,Mineola Library,Socl,NA,1859,1859,NA,NA,0,NA,0,NA,Mineola NY,-73.6406845,40.7492678
5687,7866,4541,NY,Monticello,Sullivan County Law Library,Co law,1809,NA,1875,NA,1875,2156,1875,2156,Early National,Monticello NY,-74.6893282,41.6556465
5688,7867,4543,NY,Morrisville,Madison County Law Library,Co law,1866,NA,1884,NA,1875,695,1875,695,NA,Morrisville NY,-75.6401825,42.8986791
5689,5096,4542,NY,Morrisville,Chamber's Loan Library,Comm,1868,NA,1884,NA,1875,500,1875,500,NA,Morrisville NY,-75.6401825,42.8986791
5690,4608,4544,NY,Mount Vernon,Mount Vernon Horticultural Society,Agri socl,1855,1859,1859,NA,1859,75,1859,75,Antebellum,Mount Vernon NY,-73.8370786,40.9125992
5691,4594,4355,NY,Mt. Kisco,Bedford Farmers' Club Society,Agri socl,1851,1867,1867,NA,1867,72,1867,72,Antebellum,Mt. Kisco NY,-73.7270761,41.2042616
5692,6891,4545,NY,Mt. Vernon,Wartburg Orphan's Farm School,Asylum,1866,NA,1884,NA,1875,600,1875,600,NA,Mt. Vernon NY,-73.8370786,40.9125992
5693,1314,4546,NY,Mumford,socl,Socl,1835,NA,1835,NA,NA,0,NA,0,Antebellum,Mumford NY,-77.8602856,42.9928396
5694,2718,5447,NY,Murray,Murray Genesee Farmers' Lib.,Agri socl,NA,1813,NA,1813,NA,0,NA,0,NA,Murray NY,-78.0458502,43.2739482
5695,4609,4548,NY,Naples,Naples Horticultural Society,Agri socl,1857,1867,1867,NA,1867,12,1867,12,Antebellum,Naples NY,-77.4024853,42.6153453
5696,6892,4549,NY,New Brighton,Sailor's Snug Harbor,Asylum,1837,NA,1875,NA,1875,1050,1875,1050,Antebellum,New Brighton NY,-74.090226,40.6404369
5697,2915,4550,NY,New Lebanon,Juvenile Society,Juv socl,1804,NA,1804,NA,NA,0,NA,0,Early National,New Lebanon NY,-73.396804,42.4642991
5698,7290,42074,NY,New Rochelle,Parochial Library,Church,NA,NA,NA,NA,NA,0,NA,0,NA,New Rochelle NY,-73.7823549,40.9114882
5699,7907,4610,NY,New York,Health Department,Co med,1873,NA,1884,NA,1875,800,1875,800,NA,New York NY,-74.0059413,40.7127837
5700,7910,4571,NY,New York,Board of Education,Co edu,1872,NA,1884,NA,NA,0,NA,0,NA,New York NY,-74.0059413,40.7127837
5701,8035,4593,NY,New York,Cooper Union,Public,1859,NA,1884,NA,1869,5000,1875,17500,Antebellum,New York NY,-74.0059413,40.7127837
5702,7921,4645,NY,New York,New York City Library,Co theo,1730,NA,1875,NA,1730,1642,1875,4000,Colonial,New York NY,-74.0059413,40.7127837
5703,8034,4567,NY,New York,Astor Library,Public,1849,NA,1884,NA,1863,120000,1875,152446,Antebellum,New York NY,-74.0059413,40.7127837
5704,1320,4652,NY,New York,N. Y. Society Library,Socl,1754,NA,1884,NA,1793,5000,1875,65000,Colonial,New York NY,-74.0059413,40.7127837
5705,1318,4601,NY,New York,Free Reading Room and Library,Socl,1869,NA,1884,NA,NA,0,NA,0,NA,New York NY,-74.0059413,40.7127837
5706,1317,4599,NY,New York,First Ward Free Circulating Library,Socl,1866,1884,NA,NA,NA,0,NA,0,NA,New York NY,-74.0059413,40.7127837
5707,4252,597,NY,New York,American Academy of the Fine Arts,Art socy,1802,NA,1817,NA,NA,0,NA,0,Early National,New York NY,-74.0059413,40.7127837
5708,4264,4657,NY,New York,NY Philharmonic Society,Music socy,1843,NA,1875,NA,1875,1400,1875,1400,Antebellum,New York NY,-74.0059413,40.7127837
5709,3574,4704,NY,New York,YMCA,YMCA,1875,NA,1884,NA,NA,0,NA,0,NA,New York NY,-74.0059413,40.7127837
5710,2668,4678,NY,New York,Society of St. Johnland,Rel socl,1870,NA,1884,NA,NA,0,NA,0,NA,New York NY,-74.0059413,40.7127837
5711,1315,4559,NY,New York,American Institute,Socl,1833,NA,1884,NA,1850,6000,1875,10600,Antebellum,New York NY,-74.0059413,40.7127837
5712,1321,4654,NY,New York,Omacatl Soc.,Socl,1855,NA,1858,NA,1855,339,1855,339,Antebellum,New York NY,-74.0059413,40.7127837
5713,1322,4662,NY,New York,Printers' reading room and Library,Socl,1823,NA,1875,NA,1850,2500,1875,4100,Early National,New York NY,-74.0059413,40.7127837
5714,1323,12599,NY,New York,A printer's Library,Socl,NA,1853,1853,NA,NA,0,NA,0,NA,New York NY,-74.0059413,40.7127837
5715,1324,4688,NY,New York,Union Library Society,Socl,1771,NA,1776,NA,1773,1000,1773,1000,Colonial,New York NY,-74.0059413,40.7127837
5716,1325,4697,NY,New York,Washington Heights Library,Socl,1868,NA,1884,NA,1875,2794,1875,2794,NA,New York NY,-74.0059413,40.7127837
5717,1316,95030,NY,New York,Corporation Library of the City of New York,Socl,NA,1746,1857,NA,NA,0,NA,0,NA,New York NY,-74.0059413,40.7127837
5718,3758,4575,NY,New York,Century Club,Socy,1857,NA,1884,NA,1875,2000,1875,2000,Antebellum,New York NY,-74.0059413,40.7127837
5719,3766,4663,NY,New York,Prison Assoc.,Socy,1844,NA,1875,NA,1875,800,1875,800,Antebellum,New York NY,-74.0059413,40.7127837
5720,3765,4656,NY,New York,Oriental Coterie Library,Socy,1875,NA,1875,NA,1875,600,1875,600,NA,New York NY,-74.0059413,40.7127837
5721,3764,4650,NY,New York,NY Press Club,Socy,1873,NA,1884,NA,NA,0,NA,0,NA,New York NY,-74.0059413,40.7127837
5722,3763,4628,NY,New York,Manhattan Club,Socy,1864,NA,1875,NA,1875,400,1875,400,NA,New York NY,-74.0059413,40.7127837
5723,3762,4623,NY,New York,Lotos Club,Socy,1870,NA,1884,NA,1875,500,1875,500,NA,New York NY,-74.0059413,40.7127837
5724,3761,12598,NY,New York,Phoenix Society of Colored People,Socy,NA,1833,1836,NA,NA,0,NA,0,NA,New York NY,-74.0059413,40.7127837
5725,2658,95048,NY,New York,New York Unitarian Book Society,Rel socl,NA,1823,1829,NA,NA,0,NA,0,NA,New York NY,-74.0059413,40.7127837
5726,3759,4609,NY,New York,Harmonic Club,Socy,1851,NA,1884,NA,1875,6000,1875,6000,Antebellum,New York NY,-74.0059413,40.7127837
5727,3770,42076,NY,New York,Tammany Society's Museum,Socy,NA,1798,1798,NA,NA,0,NA,0,NA,New York NY,-74.0059413,40.7127837
5728,3755,95126,NY,New York,Century Association,Socy,NA,1875,1875,NA,NA,0,NA,0,NA,New York NY,-74.0059413,40.7127837
5729,3575,4703,NY,New York,YMCA,YMCA,1852,NA,1884,NA,1855,1813,1875,10552,Antebellum,New York NY,-74.0059413,40.7127837
5730,3768,4684,NY,New York,Travelers' Club,Socy,1866,NA,1875,NA,1875,800,1875,800,NA,New York NY,-74.0059413,40.7127837
5731,4254,4636,NY,New York,Metropolitan Museum of Art Library,Art socy,1872,NA,1884,NA,NA,0,NA,0,NA,New York NY,-74.0059413,40.7127837
5732,4144,4627,NY,New York,Maimonide's Library Independent Order,Frat,NA,1852,NA,1884,NA,0,NA,0,NA,New York NY,-74.0059413,40.7127837
5733,3769,4687,NY,New York,Union League Club,Socy,1863,NA,1884,NA,1875,1500,1875,1500,NA,New York NY,-74.0059413,40.7127837
5734,3767,4680,NY,New York,Standard Club,Socy,1872,NA,1875,NA,1875,1000,1875,1000,NA,New York NY,-74.0059413,40.7127837
5735,3760,99025,NY,New York,Philemathean Society,Socy,1830,NA,NA,1843,1837,600,1837,600,Antebellum,New York NY,-74.0059413,40.7127837
5736,3022,4565,NY,New York,Apprentices' Library,Appren,1820,NA,1884,NA,1837,10800,1875,53000,Early National,New York NY,-74.0059413,40.7127837
5737,2666,4597,NY,New York,Evangelical Lutheran St. Matthews Young Men's Assoc.,Rel socl,1871,NA,1884,NA,NA,0,NA,0,NA,New York NY,-74.0059413,40.7127837
5738,3385,4690,NY,New York,U.S. Naval Lyceum,Lyceum,1835,NA,1884,NA,1850,2971,1875,4250,Antebellum,New York NY,-74.0059413,40.7127837
5739,3306,4644,NY,New York,Athenaeum,Athen,NA,1838,1858,NA,NA,0,NA,0,NA,New York NY,-74.0059413,40.7127837
5740,3573,12600,NY,New York,Railroad YMCA,YMCA,1875,NA,1875,NA,NA,0,NA,0,NA,New York NY,-74.0059413,40.7127837
5741,2674,12593,NY,New York,Mott Memorial Library,Med socl,1866,NA,1875,NA,NA,0,NA,0,NA,New York NY,-74.0059413,40.7127837
5742,4143,4608,NY,New York,Harlem Library,Frat,1864,NA,1884,NA,NA,0,NA,0,NA,New York NY,-74.0059413,40.7127837
5743,2823,4699,NY,New York,Women's Library,Wn lib,1854,NA,1884,NA,1875,2500,1875,2500,Antebellum,New York NY,-74.0059413,40.7127837
5744,2672,4632,NY,New York,Medical Library And Journal Assoc.,Med socl,1864,NA,1875,NA,1875,3500,1875,3500,NA,New York NY,-74.0059413,40.7127837
5745,2675,12578,NY,New York,Catholic Library Assoc.,Rel socl,1856,NA,1856,NA,NA,0,NA,0,Antebellum,New York NY,-74.0059413,40.7127837
5746,2667,4665,NY,New York,Protestant Episocpal Lb. Society of NY,Theo coll,1814,NA,1817,NA,NA,0,NA,0,Early National,New York NY,-74.0059413,40.7127837
5747,3019,4631,NY,New York,Mechanics' Institute,Mech,1831,NA,1854,NA,1850,3000,1854,5000,Antebellum,New York NY,-74.0059413,40.7127837
5748,2670,4701,NY,New York,Xavier Union of the City of NY,Theo coll,1873,NA,1884,NA,1875,6322,1875,6322,NA,New York NY,-74.0059413,40.7127837
5749,2669,4681,NY,New York,Sunday School Teachers' Reading Room and Exchange,Theo coll,1867,NA,1875,NA,1875,2000,1875,2000,NA,New York NY,-74.0059413,40.7127837
5750,3245,4635,NY,New York,Mercantile Library Assoc.,Merc,1821,NA,1884,NA,1837,11400,1875,160613,Early National,New York NY,-74.0059413,40.7127837
5751,3246,4634,NY,New York,Mercants' and Clerks' Library Assoc.,Merc,1855,NA,1857,NA,1857,600,1857,600,Antebellum,New York NY,-74.0059413,40.7127837
5752,4142,4606,NY,New York,"Grand Lodge, Free and Accepted Masons Library",Frat,1870,NA,1884,NA,1875,1500,1875,1500,NA,New York NY,-74.0059413,40.7127837
5753,4253,4551,NY,New York,NYC Academy of Design,Art socy,1826,NA,1875,NA,1875,800,1875,800,Early National,New York NY,-74.0059413,40.7127837
5754,5115,12576,NY,New York,Bowery Circulating Library,Comm,NA,1830,1830,NA,NA,0,NA,0,NA,New York NY,-74.0059413,40.7127837
5755,5105,95257,NY,New York,Schirmer's Circulating Music Library,Comm,NA,1869,1869,NA,NA,0,NA,0,NA,New York NY,-74.0059413,40.7127837
5756,5106,95258,NY,New York,Seaman's New York Circulating Library,Comm,NA,1825,1825,NA,NA,0,NA,0,NA,New York NY,-74.0059413,40.7127837
5757,5107,95259,NY,New York,Stuyvesant Circulating Library,Comm,NA,1839,1839,NA,NA,0,NA,0,NA,New York NY,-74.0059413,40.7127837
5758,5108,95260,NY,New York,Waverley Circulating Library,Comm,NA,NA,NA,NA,NA,0,NA,0,NA,New York NY,-74.0059413,40.7127837
