,plus,mcmullen,state,locality,name,type,founding_date,em,ml,ce,de,sz,ld,vs,period
5017,288,4047,NH,New London,Social Library,Socl,1801,NA,1833,NA,1801,100,1801,100,Early National
5018,290,4049,NH,New Market,Social Library,Socl,1801,NA,1801,NA,NA,0,NA,0,Early National
5019,289,4048,NH,New Market,Library Assoc.,Socl,1850,NA,1875,NA,1875,850,1875,850,Antebellum
5020,291,4050,NH,Newington,Social Library,Socl,1797,NA,1811,NA,NA,0,NA,0,Early National
5021,7955,4053,NH,Newport,Public Library,Public,NA,1875,1875,NA,1875,400,1875,400,NA
5022,294,4054,NH,Newport,Social Library,Socl,1803,NA,1891,NA,NA,0,NA,0,Early National
5023,292,4051,NH,Newport,Northville Social Library,Socl,NA,NA,NA,NA,NA,0,NA,0,NA
5024,293,4052,NH,Newport,Periodical Club,Socl,1844,NA,1844,NA,NA,0,NA,0,Antebellum
5025,295,4055,NH,Newton,Newton Library,Socl,1805,NA,1805,NA,NA,0,NA,0,Early National
5026,296,95003,NH,North Enfield,Noth Enfield Union Library,Socl,NA,1856,1856,NA,NA,0,NA,0,NA
5027,4858,12449,NH,North Guilford,Shepard and Fowler Circulating Library,Comm,1872,NA,1895,NA,NA,0,NA,0,NA
5028,297,4056,NH,North Hampton,North Hampton Library,Socl,1798,NA,1798,NA,NA,0,NA,0,Early National
5029,298,4057,NH,North Hampton,Social Library,Socl,1812,NA,1820,NA,NA,0,NA,0,Early National
5030,300,4059,NH,Northfield,Northfield Fraternal Library Society.,Socl,1840,NA,1840,NA,NA,0,NA,0,Antebellum
5031,301,4060,NH,Northfield,Northfield Improving Society for the Promotion of Useful Knowledge Inc.,Socl,1818,NA,1818,NA,NA,0,NA,0,Early National
5032,302,4062,NH,Northfield,Social Library,Socl,1803,NA,1803,NA,NA,0,NA,0,Early National
5033,7182,4063,NH,Northfield,Unitarian Church,Church,NA,1850,1850,NA,1850,678,1850,678,NA
5034,5900,4058,NH,Northfield,N.H. Conference Seminary,Sem,NA,1850,1858,NA,1850,1000,1858,1000,NA
5035,7183,4061,NH,Northfield,St. John's Church Library,Church,NA,1850,1850,NA,1850,500,1850,500,NA
5036,303,4064,NH,Northwood,Social Library,Socl,1803,NA,1803,NA,NA,0,NA,0,Early National
5037,304,4065,NH,Nottingham,Social Library,Socl,1802,NA,1802,NA,NA,0,NA,0,Early National
5038,305,4066,NH,Orford,Orford Union Library,Socl,1851,NA,NA,1891,NA,0,NA,0,Antebellum
5039,4867,95209,NH,Orford,People's Circulating Library of Orford and Vicinity,Comm,1860,NA,1861,NA,NA,0,NA,0,Antebellum
5040,306,4067,NH,Ossipee and Wolfeborough,Ossipee and Wolfeborough Union Library,Socl,1807,NA,1807,NA,NA,0,NA,0,Early National
5041,307,4068,NH,Oxford,Social Library,Socl,1798,NA,1798,NA,NA,0,NA,0,Early National
5042,308,4069,NH,Packersfield,Social Library,Socl,1797,NA,1797,NA,NA,0,NA,0,Early National
5043,309,4070,NH,Pelham,Social Library,Socl,1797,NA,1797,NA,NA,0,NA,0,Early National
5044,311,4072,NH,Pembroke,Social Library,Socl,1801,NA,1801,NA,NA,0,NA,0,Early National
5045,310,4071,NH,Pembroke,Social Library,Socl,1798,NA,1798,NA,NA,0,NA,0,Early National
5046,312,4073,NH,"Pemigewasset, Peeling","Peeling, Pemigewasset Social Library",Socl,1827,NA,1827,NA,NA,0,NA,0,Early National
5047,313,4074,NH,Penacook,Library Assoc.,Socl,1866,NA,1884,NA,NA,0,NA,0,NA
5048,4859,12450,NH,Penbroke,Pentagon Library,Comm,1872,NA,1877,NA,NA,0,NA,0,NA
5049,7956,4080,NH,Peterboro,Town Library,Public,1833,NA,1891,NA,1833,370,1875,3733,Antebellum
5050,2573,4077,NH,Peterborough,Ministerial Library,Rel socl,1836,NA,1876,NA,NA,0,NA,0,Antebellum
5051,314,4076,NH,Peterborough,Library Company,Socl,1833,NA,NA,1853,1833,300,1833,300,Antebellum
5052,2891,4075,NH,Peterborough,Juvenile Library,Juv socl,1827,NA,1830,NA,NA,0,NA,0,Early National
5053,315,4079,NH,Peterborough,Social Library,Socl,1799,NA,NA,1830,NA,0,NA,0,Early National
5054,7056,4081,NH,Peterborough,Union Cotton Mill Library,Mill,1832,NA,1839,NA,NA,0,NA,0,Antebellum
5055,7057,4078,NH,Peterborough,Phoenix Cotton Mill Library,Mill,1832,NA,NA,1860,1832,200,1832,200,Antebellum
5056,316,4082,NH,Pittsfield,Social Library,Socl,1804,NA,1804,NA,NA,0,NA,0,Early National
5057,317,4083,NH,Plainfield,Social Library,Socl,1805,NA,1805,NA,NA,0,NA,0,Early National
5058,318,4084,NH,Plymouth,Social Library,Socl,1807,NA,1807,NA,NA,0,NA,0,Early National
5059,2797,4085,NH,Plymouth,Young Ladies' Circulating Library Assoc.,Ladies,1873,NA,1891,NA,1875,560,1875,560,NA
5060,319,4086,NH,Poplin,Social Library,Socl,1807,NA,1807,NA,NA,0,NA,0,Early National
5061,3242,4089,NH,Portsmouth,Mercantile Library Assoc.,Merc,1852,NA,1875,NA,1856,1293,1875,2000,Antebellum
5062,321,4091,NH,Portsmouth,Portsmouth Library,Socl,1796,NA,NA,1815,NA,0,NA,0,Early National
5063,2991,4092,NH,Portsmouth,Portsmouth Working Men's Reading Club,Work men,1834,NA,1834,NA,NA,0,NA,0,Antebellum
5064,3539,4098,NH,Portsmouth,YMCA Library,YMCA,1852,NA,1856,NA,1856,540,1856,540,Antebellum
5065,2987,4087,NH,Portsmouth,Apprentices' Library,Appren,1823,NA,1823,NA,NA,0,NA,0,Early National
5066,2988,4088,NH,Portsmouth,Mechanics' Reading Room,Mech,1826,NA,1875,NA,1875,2000,1875,2000,Early National
5067,2572,4095,NH,Portsmouth,South Parish Library,Rel socl,1820,NA,1857,NA,1857,746,1857,746,Early National
5068,3284,4090,NH,Portsmouth,Portsmouth Athenaeum,Athen,1816,NA,1891,NA,1851,7284,1875,11607,Early National
5069,320,4094,NH,Portsmouth,Social Library,Socl,1750,NA,NA,1786,NA,0,NA,0,Colonial
5070,7181,4093,NH,Portsmouth,St. John's Church,Church,NA,1858,1858,NA,1858,500,1858,500,NA
5071,7186,42062,NH,Portsmouth,Parochial Library,Church,1736,NA,1736,NA,NA,0,NA,0,Colonial
5072,4860,12452,NH,Portsmouth,Portsmouth Circulating Library,Comm,NA,1866,1866,NA,NA,0,NA,0,NA
5073,7185,12454,NH,Portsmouth,Young People's Union,Church,1871,NA,1880,NA,NA,0,NA,0,NA
5074,7187,95131,NH,Portsmouth,South Parish Library,Church,NA,1840,1865,NA,NA,0,NA,0,NA
5075,4870,95212,NH,Portsmouth,"Samuel Larkin: Books ""for sale or Circulation""",Comm,NA,1796,1796,NA,NA,0,NA,0,NA
5076,4869,95211,NH,Portsmouth,Exchange Circulating Library,Comm,NA,1852,1852,NA,NA,0,NA,0,NA
5077,7567,4097,NH,Portsmouth,U.S. Navy Yard,US Gov,1824,NA,1875,NA,1875,400,1875,400,Early National
5078,4862,12453,NH,Portsmouth,Tappan's Circulating Library of Portsmouth,Comm,NA,1809,1809,NA,NA,0,NA,0,NA
5079,7178,95130,NH,Portsmouth,North Parish Library,Church,NA,1826,1828,NA,NA,0,NA,0,NA
5080,7180,4096,NH,Portsmouth,Uniterian Church,Church,NA,1858,1858,NA,1858,678,1858,678,NA
5081,4868,95210,NH,Portsmouth,Circulating Library,Comm,NA,NA,NA,NA,NA,0,NA,0,NA
5082,322,4099,NH,Richmond,Social Library,Socl,1798,NA,1820,NA,NA,0,NA,0,Early National
5083,323,4100,NH,Rindge,Rindge Circulating Library,Socl,1825,NA,1825,NA,NA,0,NA,0,Early National
5084,324,4101,NH,Rindge,Rindge Library,Socl,1810,NA,1810,NA,NA,0,NA,0,Early National
5085,325,4102,NH,Rochester,Social Library,Socl,1792,NA,1891,NA,1823,400,1875,1700,Early National
5086,327,4104,NH,Rumney,Rumney Librarian Society,Socl,1808,NA,1808,NA,NA,0,NA,0,Early National
5087,326,4103,NH,Rumney,Rumney Circulating Library,Socl,1824,NA,1824,NA,NA,0,NA,0,Early National
5088,328,4105,NH,Rye,Social Library,Socl,1812,NA,1812,NA,NA,0,NA,0,Early National
5089,329,4106,NH,Salem,Social Library,Socl,1798,NA,1798,NA,NA,0,NA,0,Early National
5090,330,4107,NH,Salisbury,Social Library,Socl,1794,NA,1833,NA,NA,0,NA,0,Early National
5091,331,4108,NH,Salmon Falls,Salmon Falls Library Assoc.,Socl,1846,NA,1875,NA,1856,983,1875,1000,Antebellum
5092,5899,4111,NH,Sambornton Bridge,N.H. Conference Seminary and Female College,Sem,1852,NA,1859,NA,1858,175,1858,175,Antebellum
5093,332,4109,NH,Sanbornton,Second Social Library,Socl,1811,NA,1811,NA,NA,0,NA,0,Early National
5094,333,4110,NH,Sanbornton,Social Library,Socl,1796,NA,1797,NA,1796,300,1796,300,Early National
5095,7957,4115,NH,Sanbornton Bridge,,Public,NA,1850,1858,NA,1850,300,1858,300,NA
5096,5397,4113,NH,Sanbornton Bridge,N.H. Conference Sem. and Female College,Coll socy,NA,1858,1858,NA,1858,274,1858,274,NA
5097,5396,4114,NH,Sanbornton Bridge,N.H. Conference Semand Female College,Coll socy,NA,1858,1858,NA,1858,280,1858,280,NA
5098,5398,4112,NH,Sanborton Bridge,N.H. Conference SemandFemale College,Coll socy,NA,1858,1858,NA,1858,100,1858,100,NA
5099,334,4166,NH,Sandown,First Social Library,Socl,1820,NA,1820,NA,NA,0,NA,0,Early National
5100,335,4117,NH,Sandwich,Sandwich Social Library,Socl,1810,NA,1810,NA,NA,0,NA,0,Early National
5101,336,4118,NH,Seabrook,Social Library,Socl,1829,NA,1829,NA,NA,0,NA,0,Antebellum
5102,337,4119,NH,Shaker Village,Shaker Village Community Library,Socl,1854,NA,1891,NA,1875,1000,1875,1000,Antebellum
5103,338,4120,NH,Shoreham,Shoreham Union Library Society,Socl,1821,NA,1821,NA,NA,0,NA,0,Early National
5104,112,3798,NH,Social Library,1827,Socl,NA,1827,NA,NA,NA,0,NA,0,NA
5105,339,4121,NH,Sommersworth,Manufacturers' and Village Library,Socl,1841,NA,1914,NA,NA,0,NA,0,Antebellum
5106,340,4122,NH,Springfield,Social Library,Socl,1803,NA,1803,NA,NA,0,NA,0,Early National
5107,341,4123,NH,Stewartstown,Social Library,Socl,1830,NA,1830,NA,NA,0,NA,0,Antebellum
5108,342,4124,NH,Stoddard,Social Library,Socl,1800,NA,1800,NA,NA,0,NA,0,Early National
5109,343,4125,NH,Stratham,Union Library of Stratham,Socl,1799,NA,1799,NA,NA,0,NA,0,Early National
5110,344,4126,NH,Sullivan,Social Library,Socl,1818,NA,1818,NA,NA,0,NA,0,Early National
5111,4863,4127,NH,Suncook,Pentagon Circulating Library,Comm,1875,NA,1897,NA,NA,0,NA,0,NA
5112,345,4128,NH,Surry,Social Library,Socl,1802,NA,1845,NA,NA,0,NA,0,Early National
5113,346,4129,NH,Sutton,Social Library,Socl,1796,NA,NA,1868,NA,0,NA,0,Early National
5114,347,4130,NH,Sutton,South Sutton Central Social Library,Socl,1824,NA,1835,NA,NA,0,NA,0,Early National
5115,348,12455,NH,Swanzey,Mt. Caesar Library,Socl,1848,NA,1898,NA,NA,0,NA,0,Antebellum
5116,349,4132,NH,Swanzey,Social Library,Socl,1802,NA,NA,1846,NA,0,NA,0,Early National
5117,7179,4131,NH,Swanzey,Church Library,Church,1828,NA,1828,NA,NA,0,NA,0,Early National
5118,350,4133,NH,Tamworth,Social Library,Socl,1796,NA,1796,NA,1796,60,1796,600,Early National
5119,351,4134,NH,Temple,Columbian Library,Socl,1797,NA,1817,NA,NA,0,NA,0,Early National
5120,352,4135,NH,Troy,Social Library,Socl,1826,NA,1859,NA,1826,180,1826,180,Early National
5121,353,4136,NH,Tuftonborough,Social Library,Socl,1808,NA,1810,NA,NA,0,NA,0,Early National
5122,7958,4137,NH,Turtonborough,Town Library,Public,1840,NA,1840,NA,NA,0,NA,0,Antebellum
5123,354,4138,NH,Tyngsborough and Dunstable,Tyngsborough and Dunstable Library,Socl,1798,NA,1798,NA,NA,0,NA,0,Early National
5124,355,4139,NH,Union,Village Library,Socl,1854,NA,1891,NA,1857,202,1875,622,Antebellum
5125,356,4140,NH,Unity,Social Library,Socl,1803,NA,1803,NA,NA,0,NA,0,Early National
5126,357,4141,NH,Wakefield,Wakefield and Brookfield Union Library,Socl,1797,NA,NA,1857,1850,500,1857,550,Early National
5127,358,4142,NH,Walpole,Walpole Library Association,Socl,1795,NA,1849,NA,NA,0,NA,0,Early National
5128,2570,4143,NH,Warner,Farmers' and Mechanics' Library,Agri socl,1841,NA,1841,NA,NA,0,NA,0,Antebellum
5129,359,4144,NH,Warner,Social Library,Socl,1800,NA,1800,NA,NA,0,NA,0,Early National
5130,360,4146,NH,Warren,Warren Circulating Library,Socl,1808,NA,1808,NA,NA,0,NA,0,Early National
5131,2796,4145,NH,Warren,Ladies Library Assoc.,Ladies,1853,NA,1891,NA,NA,0,NA,0,Antebellum
5132,361,4147,NH,Warren and Wentworth,Warren and Wentworth Social Library,Socl,1799,NA,1799,NA,NA,0,NA,0,Early National
5133,7959,4148,NH,Washington,Shedd Free Library,Public,1869,NA,1891,NA,1875,845,1875,845,NA
5134,362,4149,NH,Washington,Social Library,Socl,1797,NA,1797,NA,NA,0,NA,0,Early National
5135,364,4151,NH,Weare,Social Library,Socl,1798,NA,1807,NA,NA,0,NA,0,Early National
5136,365,4152,NH,Weare,South Weare Social Library,Socl,1793,NA,1823,NA,1793,90,1823,200,Early National
5137,366,4153,NH,Weare,Union Library,Socl,1829,NA,1829,NA,NA,0,NA,0,Antebellum
5138,363,4150,NH,Weare,The Friends' Library,Socl,1809,NA,1809,NA,1809,68,1809,68,Early National
5139,367,4154,NH,Wendell,Social Library,Socl,1804,NA,1829,NA,NA,0,NA,0,Early National
5140,368,4155,NH,Wentworth,Library Assoc.,Socl,1874,NA,1884,NA,NA,0,NA,0,NA
5141,370,4157,NH,West Lebanon,Tilden Library,Socl,1854,NA,1891,NA,NA,0,NA,0,Antebellum
5142,369,4156,NH,West Lebanon,Library Assoc.,Socl,1869,NA,1891,NA,NA,0,NA,0,NA
5143,371,4158,NH,Westmoreland,Social Library,Socl,1799,NA,1799,NA,NA,0,NA,0,Early National
5144,372,4159,NH,Whitefield,Social Library,Socl,1828,NA,1828,NA,NA,0,NA,0,Early National
5145,7960,4162,NH,Wilton,Wilton Public Library,Public,1871,NA,1891,NA,1875,1446,1875,1446,NA
5146,2571,4161,NH,Wilton,Ministerial Library,Rel socl,1824,NA,1836,NA,NA,0,NA,0,Early National
5147,373,4160,NH,Wilton,Columbian Library,Socl,1803,NA,NA,1820,NA,0,NA,0,Early National
5148,374,4163,NH,Wincehster,Washington Library Assoc.,Socl,1813,NA,1875,NA,1875,1250,1875,1250,Early National
5149,7961,4164,NH,Windham,Nesmith Library,Public,1871,NA,1891,NA,1875,1900,1875,1900,NA
5150,7962,4167,NH,Windham,Town Library,Public,1800,NA,1800,NA,NA,0,NA,0,Early National
5151,376,4166,NH,Windham,Social Library,Socl,1806,NA,NA,1860,1811,60,1860,400,Early National
5152,375,4165,NH,Windham,Second Town Library,Socl,1851,NA,NA,1856,NA,0,NA,0,Antebellum
5153,377,4168,NH,Wolfborough,Public Library Assoc.,Socl,1867,NA,1884,NA,NA,0,NA,0,NA
5154,378,4169,NH,Wolfeborough,Republican Social Library of Wolfeborough,Socl,1804,NA,NA,1888,1804,90,1804,90,Early National
5155,4624,4188,NJ,Egg Harbor City,School District No. 9 Agricultural Society,Agri socl,1865,1867,1867,NA,1867,12,1867,12,NA
5156,1372,12456,NJ,Allowaystown,Allowaystown Library Co.,Socl,1842,NA,1842,NA,NA,0,NA,0,Antebellum
5157,6822,0,NJ,Amboy,See Perth-Amboy,,NA,NA,NA,NA,NA,0,NA,0,NA
5158,1371,12457,NJ,Amwell,Cesarean Amwell Library Co.,Socl,NA,1800,1805,NA,NA,0,NA,0,NA
5159,1373,12458,NJ,Arneytown,Arneytown Library Company,Socl,NA,1789,1789,NA,NA,0,NA,0,NA
5160,4621,4170,NJ,Ateo,Ateonian Social Agricultural Society,Agri socl,1867,NA,1867,NA,1867,150,1867,150,NA
5161,4329,4171,NJ,Atlantic City,Literary Assoc.n.,Lit socy,1872,NA,1875,NA,1875,650,1875,650,NA
5162,1375,12459,NJ,Basking Ridge,Basking Ridge Library Co.,Socl,1809,NA,1811,NA,NA,0,NA,0,Early National
5163,3589,4172,NJ,Belvidere,YMCA,YMCA,NA,1859,1859,NA,NA,0,NA,0,NA
5164,3590,4173,NJ,Beverly,YMCA,YMCA,1868,NA,1875,NA,1875,350,1875,350,NA
5165,3772,12461,NJ,Bloomfield,Eucleian Society,Socy,NA,1871,NA,1871,NA,0,NA,0,NA
5166,3391,12464,NJ,Bloomfield,Young Men's Lyceum,Lyceum,1838,NA,1838,NA,NA,0,NA,0,Antebellum
5167,495,12463,NJ,Bloomfield,Young Men's Literary Union,YMA,1865,NA,1865,NA,NA,0,NA,0,NA
5168,1379,12460,NJ,Bloomfield,Bloomfield Library Co.,Socl,1797,NA,1811,NA,NA,0,NA,0,Early National
5169,1378,4175,NJ,Bloomfield,Library Assoc.,Socl,1872,NA,1875,NA,1875,1000,1875,1000,NA
5170,7312,12462,NJ,Bloomfield,Wardesson Library,Church,NA,1795,NA,1797,NA,0,NA,0,NA
5171,5961,4174,NJ,Bloomfield,German Theological School,Theo coll,1870,NA,1884,NA,1875,400,1875,400,NA
5172,1374,12456,NJ,Bordentown,Bordentown Library Assoc.,Socl,1841,NA,1842,NA,NA,0,NA,0,Antebellum
5173,1376,4176,NJ,Bricksburg,Library Assoc.,Socl,1869,NA,1875,NA,1875,1000,1875,1000,NA
5174,1377,12466,NJ,Bridgeton,Bridgeton Library Co.,Socl,1811,NA,NA,1854,NA,0,NA,0,Early National
5175,3591,4178,NJ,Bridgeton,YMCA,YMCA,1859,NA,1884,NA,1875,1500,1875,1500,Antebellum
5176,1380,4177,NJ,Bridgeton,Bridgeton Library,Socl,NA,1858,1858,NA,NA,0,NA,0,NA
5177,3025,95072,NJ,Burlington,Apprentices' Library Company,Appren,1822,NA,1824,NA,NA,0,NA,0,Early National
5178,1381,4181,NJ,Burlington,Library Co. of Burlington,Socl,1756,NA,1965,NA,NA,0,NA,0,Colonial
5179,7311,42063,NJ,Burlington,Parochial Library,Church,1702,NA,1702,NA,NA,0,NA,0,Colonial
5180,4622,4180,NJ,Burlington,Burlington Farmers' Club,Agri socl,1866,1867,1867,NA,1867,20,1867,20,NA
5181,5954,4179,NJ,Burlington,Burlington College Library,Coll,1846,NA,1875,NA,1850,1000,1875,2000,Antebellum
5182,1386,12467,NJ,Caldwell,Caldwell Library Society,Law socl,1804,NA,NA,1835,NA,0,NA,0,Early National
5183,7310,12468,NJ,Caldwell,First Presbyterian Society Circulating Library,Church,1789,NA,1789,NA,NA,0,NA,0,Early National
5184,1382,4184,NJ,Camden,Library and Literary Assoc.,Socl,1852,NA,1875,NA,1875,2000,1875,2000,Antebellum
5185,1383,4183,NJ,Camden,Franklin Library,Socl,NA,1858,1858,NA,NA,0,NA,0,NA
5186,3774,12470,NJ,Camden,Newton Debating Society,Socy,1807,NA,1807,NA,NA,0,NA,0,Early National
5187,1388,12469,NJ,Camden,Camden Library Co.,Socl,NA,1832,1832,NA,NA,0,NA,0,NA
5188,1387,12471,NJ,Camden,Washington Library,Socl,1836,NA,1841,NA,NA,0,NA,0,Antebellum
5189,5156,4182,NJ,Camden,Felton's Circulating Library,Comm,1870,NA,1884,NA,NA,0,NA,0,NA
5190,1384,4185,NJ,Cranford,Library Assoc.,Socl,1872,NA,1884,NA,NA,0,NA,0,NA
5191,1385,4186,NJ,Cream Ridge,Circulating Library,Socl,1871,NA,1884,NA,NA,0,NA,0,NA
5192,3900,12472,NJ,Dover,Sons of Temperance,Rel socy,1832,NA,1832,NA,NA,0,NA,0,Antebellum
5193,4623,4187,NJ,Egg Harbor City,Egg Harbor City Agricultural Assoc.,Agri socl,1858,1867,1867,NA,1867,20,1867,20,Antebellum
5194,3027,12474,NJ,Elizabeth,Elizabeth Town Apprentices' Library,Appren,NA,1834,1850,NA,NA,0,NA,0,NA
5195,1393,12473,NJ,Elizabeth,Elizabeth Library Hall Assoc.,Socl,1856,NA,1856,NA,NA,0,NA,0,Antebellum
5196,2676,12477,NJ,Elizabeth,Religious Library Co.,Rel socl,1811,NA,1834,NA,NA,0,NA,0,Early National
5197,3592,4191,NJ,Elizabeth,YMCA,YMCA,1865,NA,1875,NA,1875,1350,1875,1350,NA
5198,1391,12476,NJ,Elizabeth,Elizabeth Town Library co.,Socl,1755,NA,1755,NA,NA,0,NA,0,Colonial
5199,5184,4189,NJ,Elizabeth,Elizabeth Circulating Library,Comm,1862,NA,1875,NA,1875,586,1875,586,NA
5200,5183,4190,NJ,Elizabeth,Putnam Circulating Library,Comm,1875,NA,1884,NA,NA,0,NA,0,NA
5201,6774,99019,NJ,Elizabeth,Union County Prison,Prison,1862,NA,1875,NA,NA,0,NA,0,NA
5202,7309,42064,NJ,Elizabethtown,Parochial Library,Church,1702,NA,1702,NA,NA,0,NA,0,Colonial
5203,1392,12475,NJ,Elzizabeth,Elizabeth Town Library Assoc.,Socl,1792,NA,1802,NA,NA,0,NA,0,Early National
5204,1389,12478,NJ,Evesham,Evesham Library Co.,Socl,NA,NA,NA,NA,NA,0,NA,0,NA
5205,1395,12479,NJ,Fairfield,Fairfield Social Library Co.,Socl,1835,NA,1835,NA,NA,0,NA,0,Antebellum
5206,1394,12480,NJ,Flemington,Flemington Library Co.,Socl,1800,NA,NA,1834,NA,0,NA,0,Early National
5207,8005,4192,NJ,Florence,Florence Library,Public,1873,NA,1901,NA,NA,0,NA,0,NA
5208,4625,4193,NJ,Forest Grove,Forest Grove Horicultural and Agricultural Society,Agri socl,1867,NA,1867,NA,1867,100,1867,100,NA
5209,2683,4194,NJ,Franklinville,Christian Union Assoc.,Theo coll,NA,1875,1875,NA,1875,300,1875,300,NA
5210,5182,4195,NJ,Franklinville,Iona Morning Star Circulating Library,Comm,1872,NA,1875,NA,1875,400,1875,400,NA
5211,5153,95267,NJ,Freehold,Freehold Circulating Library,Comm,NA,1875,1875,NA,NA,0,NA,0,NA
5212,1397,12481,NJ,Greenwich,Greenwich Library Co.,Socl,1821,NA,1821,NA,NA,0,NA,0,Early National
5213,1396,4196,NJ,Greenwich,Greenwich Library,Socl,1806,NA,1858,NA,NA,0,NA,0,Early National
5214,1398,4197,NJ,Hackensack,Library Assoc.,Socl,NA,1858,1859,NA,NA,0,NA,0,NA
5215,1403,12482,NJ,Hackettstown,Hackettstown Library Co.,Socl,1814,NA,1814,NA,NA,0,NA,0,Early National
5216,1402,12483,NJ,Haddonfield,Haddonfield Library Co. Cat.,Socl,1803,NA,1910,NA,NA,0,NA,0,Early National
5217,1399,4198,NJ,Hamilton Square,Hamilton Library,Socl,NA,1858,1858,NA,NA,0,NA,0,NA
5218,1401,12484,NJ,Hancock's Bridge,Hancock Library Co.,Socl,1819,NA,1819,NA,NA,0,NA,0,Early National
5219,1400,12485,NJ,Hardwick,Hardwick Social Library,Socl,1841,NA,1841,NA,NA,0,NA,0,Antebellum
5220,3396,4201,NJ,Hoboken,Franklin Lyceum,Lyceum,1865,NA,1884,NA,1875,2000,1875,2000,NA
5221,6699,4199,NJ,Hoboken,St. Mary's Hospital,Hosp,1866,NA,1884,NA,NA,0,NA,0,NA
5222,7315,4200,NJ,Hoboken,St. Mary's Parochial Library,Church,1867,NA,1884,NA,NA,0,NA,0,NA
5223,5960,4204,NJ,Hoboken,Stevens Institute of Technology,Sci eng coll,1871,NA,1884,NA,1875,5000,1875,5000,NA
5224,1404,12486,NJ,Hopewell,Hopewell Library Co.,Socl,NA,1804,NA,1836,NA,0,NA,0,NA
5225,4626,4203,NJ,Jamesburg,Farmers and Mechanics Club,Agri socl,1866,1867,1867,NA,1867,190,1867,190,NA
5226,2682,4205,NJ,Jersey City,Law Library Assoc.,Law,1872,NA,1884,NA,NA,0,NA,0,NA
5227,3593,4206,NJ,Jersey City,YMCA,YMCA,1854,NA,1859,NA,1858,447,1858,447,Antebellum
5228,1405,4204,NJ,Jersey City,Bergen Library,Socl,1866,NA,1875,NA,1875,4500,1875,4500,NA
5229,3594,4207,NJ,Jersey City,YMCA,YMCA,1867,NA,1875,NA,1875,700,1875,700,NA
5230,1406,95035,NJ,Kingston,Kingston Library Company,Socl,NA,1812,1812,NA,NA,0,NA,0,NA
5231,1407,4208,NJ,Lakewood,Public Library,Socl,1869,NA,1884,NA,NA,0,NA,0,NA
5232,4627,4209,NJ,Livingston,German Agricultural Society of Livingston,Agri socl,1857,1859,1859,NA,NA,0,NA,0,Antebellum
5233,5181,4210,NJ,Lodi,Lodi Circulating Library,Comm,1846,NA,1875,NA,1875,2500,1875,2500,Antebellum
5234,3595,4212,NJ,Madison,YMCA,YMCA,1873,NA,1884,NA,1875,352,1875,352,NA
5235,5962,4211,NJ,Madison,Drew Theological Seminary,Theo coll,1867,NA,1884,NA,1870,10000,1875,10875,NA
5236,1420,4213,NJ,Matawan,Literary Society.,Socl,1866,NA,1884,NA,NA,0,NA,0,NA
5237,1411,12487,NJ,Mendham,Mendham Library Co.,Socl,1800,NA,1800,NA,NA,0,NA,0,Early National
5238,1412,12488,NJ,Middlebush,Middlebush Library Co.,Socl,NA,1821,1821,NA,NA,0,NA,0,NA
5239,1418,4214,NJ,Millville,Millville Library and Readng Room Assoc.,Socl,1860,NA,1901,NA,1875,2000,1875,2000,Antebellum
5240,1410,4215,NJ,Montclair,Library Assoc.,Socl,1871,NA,1884,NA,1875,1796,1875,1796,NA
5241,1413,12489,NJ,Moorestown,Moorestown Library Co.,Socl,1808,NA,1808,NA,NA,0,NA,0,Early National
5242,7314,4216,NJ,Morrestown,Morrestown Free Library,Church,1853,NA,1926,NA,NA,0,NA,0,Antebellum
5243,1414,12491,NJ,Morristown,Morristown Library Company,Socl,1812,NA,NA,1848,NA,0,NA,0,Early National
5244,1409,4218,NJ,Morristown,Moris Institute and Apprentices,Socl,1854,NA,NA,1866,1855,1500,1855,1500,Antebellum
5245,1408,4219,NJ,Morristown,Morristown Library and Lyceum,Socl,1866,NA,1965,NA,1875,1200,1875,1200,NA
5246,3029,4217,NJ,Morristown,Apprentices' Library,Appren,1848,NA,1981,1854,1875,1200,1875,1200,Antebellum
5247,3996,12490,NJ,Morristown,Morritwon County Society for the Promotion of Agric. and Domestic Manufacturers Library,Sci eng socy,1792,NA,NA,1812,NA,0,NA,0,Early National
5248,5154,95268,NJ,Morristown,Emmell's Circulating Library,Comm,NA,1836,1845,NA,NA,0,NA,0,NA
5249,3395,4220,NJ,Mount Holly,Burlington County Lyceum of History and Natural Science,Lyceum,1859,NA,1884,NA,1875,2000,1875,2000,Antebellum
5250,5180,4221,NJ,Mount Holly,Rhees Circulating Library,Comm,1849,NA,1884,NA,1875,600,1875,600,Antebellum
5251,4628,4222,NJ,Mount Laurel,Progressive Farmers' Club,Agri socl,1865,1867,1867,NA,1867,20,1867,20,NA
5252,1415,12492,NJ,Mt. Holly,Bridgewater Library Company,Socl,1756,NA,1756,NA,NA,0,NA,0,Colonial
5253,1416,12493,NJ,Mt. Holly,Library Company of Bridgetown,Socl,1765,NA,1844,NA,NA,0,NA,0,Colonial
5254,1417,12494,NJ,Mullica Hill,Harmony Library Co.,Socl,1836,NA,1836,NA,NA,0,NA,0,Antebellum
5255,1424,12499,NJ,New Brunswick,New Brunswick Library Co.,Socl,1820,NA,1847,NA,NA,0,NA,0,Early National
5256,1423,12500,NJ,New Brunswick,Union Library Co.,Socl,1796,NA,1796,NA,NA,0,NA,0,Early National
